Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2019-12-29,@,MEM,L,104,117,104.7,117.8,99.3,.372,.360,.520,45.2,62.2,8.1,6.9,,.483,12.3,22.9,.244,,.538,12.2,68.9,.183
36,36,2019-12-31,,BOS,L,92,109,95.2,112.8,96.6,.186,.395,.494,43.2,73.5,7.2,6.8,,.465,15.4,17.0,.140,,.526,9.0,68.8,.072
37,37,2020-01-02,@,CLE,W,109,106,117.9,114.6,92.5,.289,.458,.583,48.1,67.6,5.4,0.0,,.536,10.5,22.2,.241,,.586,13.8,80.6,.136
38,38,2020-01-04,@,DAL,W,123,120,124.9,121.9,89.2,.365,.294,.623,56.4,64.3,5.1,10.0,,.559,14.7,37.2,.329,,.545,8.6,72.5,.110
39,39,2020-01-06,,IND,L,104,115,113.7,125.8,91.5,.272,.370,.573,46.9,56.8,3.3,4.8,,.519,10.8,20.5,.247,,.584,9.5,71.4,.124
40,40,2020-01-08,,TOR,L,110,112,112.7,114.7,88.4,.302,.430,.564,52.1,78.9,6.1,10.3,,.529,14.9,28.9,.221,,.521,8.9,72.5,.149
41,41,2020-01-10,@,UTA,L,92,109,99.6,118.0,92.3,.253,.347,.552,48.1,57.1,6.5,8.1,,.520,19.3,18.4,.187,,.620,15.0,76.9,.139
42,42,2020-01-12,@,PHO,L,92,100,95.6,103.9,96.2,.209,.407,.490,42.0,69.4,10.4,4.9,,.465,13.0,17.0,.140,,.543,16.7,70.7,.134
43,43,2020-01-13,@,POR,L,112,115,119.1,122.3,94.0,.200,.422,.572,47.2,60.0,7.4,6.5,,.544,7.6,20.8,.156,,.602,12.5,78.0,.181
44,44,2020-01-15,@,DEN,L,86,100,92.0,107.0,93.4,.173,.432,.493,51.2,84.8,4.3,11.8,,.481,13.8,19.6,.099,,.538,10.9,91.7,.190
45,45,2020-01-20,,ORL,L,83,106,93.0,118.8,89.2,.263,.434,.489,45.3,72.4,4.5,7.8,,.447,17.5,22.0,.197,,.554,8.6,66.7,.043
46,46,2020-01-24,,MIL,L,103,116,102.8,115.8,100.2,.349,.453,.519,42.4,75.0,6.0,5.9,,.453,11.6,16.3,.291,,.563,13.3,72.1,.207
47,47,2020-01-28,,NYK,W,97,92,103.7,98.3,93.6,.307,.364,.486,54.8,64.7,5.3,7.4,,.432,11.5,32.0,.239,,.494,12.5,81.4,.081
48,48,2020-01-30,@,WAS,L,107,121,113.6,128.5,94.2,.192,.303,.498,40.0,74.4,9.6,8.2,,.480,6.1,29.6,.121,,.558,15.5,53.7,.291
49,49,2020-02-01,@,SAS,L,90,114,92.4,117.1,97.4,.145,.434,.510,45.7,82.9,5.1,11.9,,.482,16.1,14.0,.120,,.575,9.4,81.6,.161
50,50,2020-02-03,,ORL,L,100,112,113.1,126.7,88.4,.157,.348,.525,55.4,58.5,9.1,4.3,,.511,11.2,34.1,.101,,.638,9.3,79.5,.125
