Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
54,54,2020-02-12,@,IND,L,111,118,108.0,114.8,102.8,.275,.407,.544,50.0,48.6,6.8,8.5,,.478,14.3,23.4,.264,,.576,12.7,80.5,.221
55,55,2020-02-20,@,DET,W,126,106,123.1,103.5,102.4,.290,.355,.601,47.1,51.1,13.7,6.5,,.559,6.3,17.0,.237,,.560,18.9,82.5,.157
56,56,2020-02-22,,PHI,W,119,98,114.6,94.4,103.8,.143,.451,.615,57.0,72.9,1.9,9.8,,.604,14.9,20.0,.099,,.419,8.6,81.7,.152
57,57,2020-02-24,@,WAS,W,137,134,116.6,114.1,106.4,.314,.430,.700,52.3,53.1,6.0,6.3,,.669,17.7,10.3,.256,,.556,13.1,87.2,.255
58,58,2020-02-25,@,TOR,W,108,97,105.0,94.3,102.8,.429,.500,.541,55.2,71.9,9.7,25.6,,.464,11.5,19.0,.357,,.451,13.8,83.3,.165
59,59,2020-02-28,,OKC,W,133,86,124.6,80.6,106.8,.140,.450,.626,64.7,68.0,5.6,3.6,,.605,13.8,31.1,.120,,.396,12.3,91.2,.154
60,60,2020-03-01,@,CHO,W,93,85,97.4,89.0,95.5,.241,.356,.483,56.5,57.1,7.3,9.8,,.443,14.3,30.0,.184,,.396,9.1,79.3,.094
61,61,2020-03-02,@,MIA,L,89,105,92.3,108.9,96.4,.221,.395,.472,51.1,54.3,4.1,10.2,,.448,12.1,16.7,.140,,.535,8.7,87.0,.151
62,62,2020-03-04,,IND,W,119,100,111.6,93.8,106.7,.234,.489,.574,58.9,60.5,7.5,5.7,,.527,13.4,25.6,.213,,.469,12.8,86.5,.093
63,63,2020-03-06,@,LAL,L,103,113,92.7,101.7,111.1,.258,.483,.520,46.4,59.5,7.2,1.7,,.483,16.1,10.6,.191,,.451,12.9,80.0,.341
64,64,2020-03-08,@,PHO,L,131,140,125.5,134.1,104.4,.221,.347,.628,43.4,45.1,6.7,7.1,,.605,8.8,15.2,.168,,.665,12.4,78.4,.318
65,65,2020-03-09,@,DEN,L,95,109,92.8,106.5,102.3,.200,.556,.485,50.0,67.6,7.8,7.5,,.461,14.8,20.8,.133,,.521,10.8,86.0,.117
