Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2019-10-22,@,LAC,L,102,112,37,85,.435,13,33,.394,15,21,.714,9,41,20,4,7,14,24,,42,81,.519,11,31,.355,17,24,.708,11,45,24,8,5,14,25
2,2,2019-10-25,,UTA,W,95,86,34,86,.395,8,26,.308,19,24,.792,11,42,19,14,9,14,21,,29,70,.414,8,25,.320,20,21,.952,3,40,19,8,2,22,25
3,3,2019-10-27,,CHO,W,120,101,49,93,.527,11,31,.355,11,14,.786,10,47,30,7,8,13,22,,35,91,.385,10,35,.286,21,23,.913,13,45,19,7,4,14,20
4,4,2019-10-29,,MEM,W,120,91,40,86,.465,7,26,.269,33,39,.846,10,54,25,9,8,18,19,,31,95,.326,7,34,.206,22,23,.957,13,46,20,10,3,21,27
5,5,2019-11-01,@,DAL,W,119,110,47,96,.490,9,32,.281,16,21,.762,6,41,24,11,7,11,21,,40,102,.392,14,36,.389,16,23,.696,18,61,23,5,1,22,21
6,6,2019-11-03,@,SAS,W,103,96,42,87,.483,6,24,.250,13,19,.684,7,46,21,8,10,18,22,,33,83,.398,6,25,.240,24,29,.828,8,47,23,11,4,17,18
7,7,2019-11-05,@,CHI,W,118,112,45,92,.489,11,33,.333,17,24,.708,12,49,26,10,10,15,18,,43,85,.506,14,32,.438,12,23,.522,7,42,22,11,4,16,21
8,8,2019-11-08,,MIA,W,95,80,40,89,.449,8,32,.250,7,8,.875,10,48,30,6,5,18,24,,28,80,.350,6,35,.171,18,24,.750,8,37,18,9,2,12,12
9,9,2019-11-10,,TOR,L,104,113,41,94,.436,10,30,.333,12,19,.632,13,51,31,6,7,12,20,,43,89,.483,12,36,.333,15,22,.682,7,43,26,6,8,13,17
10,10,2019-11-12,@,PHO,W,123,115,51,95,.537,10,25,.400,11,21,.524,8,44,39,4,4,9,21,,43,91,.473,16,38,.421,13,17,.765,6,39,32,3,4,11,22
11,11,2019-11-13,,GSW,W,120,94,48,89,.539,9,20,.450,15,18,.833,13,51,31,8,6,19,18,,36,89,.404,9,35,.257,13,17,.765,10,33,29,8,7,17,14
12,12,2019-11-15,,SAC,W,99,97,34,81,.420,11,37,.297,20,22,.909,10,41,22,11,6,13,18,,36,82,.439,16,39,.410,9,9,1.000,10,43,24,7,0,17,22
13,13,2019-11-17,,ATL,W,122,101,47,89,.528,15,35,.429,13,16,.813,10,42,26,10,14,16,19,,37,86,.430,8,28,.286,19,25,.760,9,37,16,11,2,18,19
14,14,2019-11-19,,OKC,W,112,107,43,89,.483,14,31,.452,12,19,.632,14,46,29,9,8,16,20,,38,80,.475,9,28,.321,22,25,.880,8,39,22,10,2,15,22
15,15,2019-11-22,@,OKC,W,130,127,45,88,.511,17,31,.548,23,29,.793,11,45,32,7,6,15,20,,49,93,.527,11,31,.355,18,20,.900,6,37,28,8,3,11,23
16,16,2019-11-23,@,MEM,W,109,108,38,84,.452,13,39,.333,20,29,.690,11,40,19,12,7,16,14,,43,89,.483,14,30,.467,8,13,.615,12,47,28,12,3,19,19
17,17,2019-11-25,@,SAS,W,114,104,44,89,.494,14,33,.424,12,18,.667,10,40,28,7,6,9,18,,41,88,.466,10,25,.400,12,15,.800,9,41,23,4,5,13,22
