Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
12,12,2019-11-14,@,MIL,L,115,124,102.6,110.6,112.1,.269,.462,.553,43.7,65.8,12.5,1.8,,.505,16.1,19.6,.226,,.511,16.8,67.3,.386
13,13,2019-11-16,,BRK,L,111,117,103.1,108.7,107.7,.451,.429,.509,58.3,46.9,7.4,4.4,,.401,14.8,32.7,.418,,.511,12.9,88.6,.307
14,14,2019-11-18,,MIL,L,101,115,99.0,112.7,102.0,.144,.351,.490,51.0,64.1,5.9,14.6,,.464,11.9,24.5,.113,,.555,13.3,82.2,.293
15,15,2019-11-20,,DET,W,109,89,109.1,89.1,99.9,.286,.297,.532,54.5,64.1,9.0,14.0,,.505,12.0,26.1,.187,,.386,14.1,78.2,.301
16,16,2019-11-22,,MIA,L,108,116,111.0,119.3,97.3,.222,.333,.547,48.2,56.1,11.3,7.3,,.511,11.6,28.6,.178,,.582,17.2,75.0,.304
17,17,2019-11-23,@,CHO,W,116,115,119.5,118.4,97.1,.126,.495,.578,47.6,62.8,12.4,5.8,,.568,11.5,28.3,.084,,.625,17.5,72.2,.188
18,18,2019-11-25,,POR,L,94,117,93.5,116.4,100.5,.233,.453,.496,40.2,66.7,8.0,6.5,,.471,15.2,16.0,.151,,.562,13.2,69.0,.191
19,19,2019-11-27,@,GSW,L,90,104,92.5,106.8,97.3,.202,.326,.464,43.8,58.8,14.4,7.7,,.438,14.9,25.5,.135,,.525,17.8,68.3,.235
20,20,2019-11-29,@,POR,L,103,107,102.4,106.4,100.6,.266,.404,.490,49.0,66.7,8.0,3.7,,.457,9.5,21.2,.181,,.512,11.9,81.8,.250
21,21,2019-12-02,@,SAC,W,113,106,114.1,107.0,99.1,.387,.493,.644,43.8,55.6,9.1,0.0,,.587,17.0,8.8,.333,,.536,16.4,74.4,.205
22,22,2019-12-04,,MEM,W,106,99,103.9,97.0,102.1,.481,.429,.568,52.1,66.7,4.9,19.7,,.513,17.7,22.2,.351,,.422,10.2,78.4,.188
23,23,2019-12-06,,GSW,L,98,100,106.4,108.6,92.1,.057,.466,.543,48.7,53.8,11.9,4.3,,.540,13.4,23.3,.034,,.599,19.1,81.8,.211
24,24,2019-12-08,@,MIA,L,105,110,106.2,111.2,89.6,.338,.450,.571,47.6,57.1,8.1,2.4,,.519,13.2,15.4,.275,,.487,15.0,76.7,.455
25,25,2019-12-09,,TOR,L,92,93,93.6,94.6,98.3,.157,.517,.483,45.5,85.7,6.1,6.6,,.461,12.8,18.4,.112,,.417,12.9,72.0,.200
26,26,2019-12-11,,ATL,W,136,102,128.5,96.4,105.9,.202,.255,.664,50.6,59.3,14.2,15.6,,.633,11.3,18.4,.181,,.500,19.6,77.8,.229
27,27,2019-12-13,,CHO,L,73,83,76.9,87.4,94.9,.156,.378,.380,42.9,74.1,11.6,14.6,,.339,11.1,18.3,.133,,.418,18.5,75.6,.215
28,28,2019-12-14,,LAC,W,109,106,110.6,107.6,98.5,.212,.365,.587,55.6,52.5,12.2,15.5,,.553,15.5,27.3,.176,,.500,13.5,82.6,.325
29,29,2019-12-16,@,OKC,L,106,109,108.2,111.3,97.9,.149,.356,.572,42.5,62.8,17.4,17.1,,.546,12.3,13.2,.126,,.623,24.2,74.3,.333
30,30,2019-12-18,@,WAS,W,110,109,102.8,101.9,96.9,.247,.381,.511,49.1,64.1,9.3,12.0,,.459,12.2,21.2,.216,,.432,11.4,75.0,.284
31,31,2019-12-21,@,DET,W,119,107,123.6,111.1,96.3,.325,.455,.676,61.3,52.5,8.3,7.7,,.636,17.0,32.4,.273,,.552,14.8,85.4,.126
32,32,2019-12-23,@,ORL,L,95,103,98.2,106.4,96.8,.170,.420,.502,50.5,57.1,7.2,9.1,,.472,13.7,21.6,.136,,.543,12.5,85.7,.185
33,33,2019-12-28,,ATL,W,116,81,118.5,82.8,97.9,.218,.356,.608,56.7,51.2,13.3,9.6,,.580,15.1,30.2,.172,,.424,17.3,80.9,.093
