Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-02,@,LAC,L,112,126,106.8,120.1,104.9,.372,.351,.512,46.9,50.0,9.5,1.6,,.463,9.1,23.1,.266,,.603,12.9,75.0,.163
36,36,2020-01-04,@,GSW,W,111,104,112.4,105.3,98.8,.193,.325,.616,52.3,55.8,13.2,8.2,,.584,18.9,22.5,.169,,.470,12.7,77.1,.329
37,37,2020-01-05,@,LAL,L,99,106,97.6,104.5,101.5,.449,.333,.530,46.2,72.4,7.9,8.3,,.442,14.6,13.3,.385,,.489,11.3,77.1,.174
38,38,2020-01-07,@,CLE,W,115,113,119.9,117.8,95.9,.231,.363,.574,46.5,61.9,8.3,5.6,,.533,8.2,22.2,.198,,.576,14.8,73.2,.176
39,39,2020-01-09,,CLE,L,112,115,112.7,115.7,90.0,.163,.204,.533,54.1,41.7,8.0,12.7,,.520,12.5,39.6,.102,,.555,12.3,73.0,.154
40,40,2020-01-11,,CHI,L,99,108,105.8,115.4,93.6,.346,.359,.551,52.5,61.1,7.5,8.3,,.519,17.5,29.3,.231,,.572,13.6,76.9,.157
41,41,2020-01-13,,NOP,L,110,117,98.2,104.4,101.5,.242,.323,.502,41.3,67.5,9.8,10.4,,.460,7.6,10.2,.192,,.461,14.2,69.1,.214
42,42,2020-01-15,@,BOS,W,116,103,124.5,110.5,93.2,.244,.410,.672,43.6,63.8,8.6,7.3,,.679,11.3,8.8,.128,,.548,14.0,70.5,.145
43,43,2020-01-18,@,ATL,W,136,103,133.1,100.8,102.2,.291,.372,.701,56.2,60.8,11.7,13.6,,.680,14.9,33.3,.221,,.484,16.0,75.0,.140
44,44,2020-01-20,@,WAS,L,100,106,99.0,104.9,101.0,.225,.360,.511,48.2,50.0,9.9,8.6,,.483,14.8,22.4,.157,,.567,17.6,83.3,.159
45,45,2020-01-22,,SAC,W,127,106,121.4,101.4,104.6,.603,.397,.688,51.6,48.7,8.6,6.3,,.616,15.5,8.3,.507,,.480,8.5,78.9,.122
46,46,2020-01-24,,MEM,L,112,125,114.2,127.5,98.0,.341,.352,.535,43.0,59.0,8.2,1.8,,.489,6.3,19.6,.253,,.614,13.1,77.1,.354
47,47,2020-01-25,,BRK,L,111,121,108.3,118.1,92.8,.173,.337,.496,48.6,46.5,4.9,5.8,,.476,6.7,24.1,.115,,.527,8.7,77.6,.234
