Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-06,,MIL,W,126,104,131.4,108.4,95.9,.216,.398,.654,58.7,51.1,4.2,4.0,,.619,10.2,26.3,.193,,.479,7.3,81.5,.137
36,36,2020-01-08,@,BOS,W,129,114,123.0,108.7,104.9,.299,.333,.655,55.7,58.3,8.6,11.8,,.603,12.5,20.5,.276,,.489,12.8,83.7,.303
37,37,2020-01-10,@,MEM,L,121,134,119.3,132.1,101.4,.264,.460,.623,43.0,69.0,3.0,9.7,,.580,10.2,11.6,.230,,.600,7.0,74.4,.140
38,38,2020-01-12,@,TOR,W,105,104,104.3,103.3,100.7,.345,.368,.524,53.1,63.2,6.0,10.4,,.477,9.9,19.6,.253,,.495,9.8,84.0,.094
39,39,2020-01-15,@,MIA,L,100,106,105.8,112.2,94.5,.169,.371,.523,45.6,56.4,8.5,8.3,,.494,7.7,12.8,.135,,.563,8.8,81.4,.080
40,40,2020-01-17,,ATL,L,120,121,114.6,115.5,104.7,.235,.296,.555,52.7,62.2,11.5,14.3,,.500,12.2,28.6,.224,,.616,16.8,81.0,.244
41,41,2020-01-19,,MIA,W,107,102,114.8,109.4,93.2,.282,.388,.560,47.8,75.0,5.4,7.7,,.494,10.3,19.6,.271,,.488,8.7,77.3,.209
42,42,2020-01-20,@,PHO,W,120,118,124.3,122.2,96.5,.253,.356,.621,41.9,69.8,12.4,12.1,,.592,7.6,14.6,.195,,.575,13.1,75.8,.325
43,43,2020-01-22,@,NOP,W,121,117,119.9,116.0,100.9,.281,.303,.605,51.8,37.8,6.9,8.3,,.567,9.9,21.4,.225,,.548,12.5,81.4,.298
44,44,2020-01-24,,PHO,L,99,103,105.4,109.6,94.0,.423,.321,.535,50.6,57.6,9.6,14.5,,.455,13.1,23.8,.359,,.512,12.2,76.7,.202
45,45,2020-01-26,,TOR,L,106,110,107.9,112.0,98.2,.293,.451,.573,49.0,79.4,5.1,16.3,,.512,14.7,16.3,.268,,.495,7.0,74.5,.121
46,46,2020-01-27,@,CHI,L,109,110,116.4,117.5,93.6,.415,.305,.562,48.5,55.3,2.1,10.7,,.524,10.2,25.0,.280,,.527,8.3,71.4,.129
47,47,2020-01-29,,UTA,W,127,120,127.0,120.0,100.0,.366,.378,.667,44.9,50.0,5.0,4.3,,.610,8.6,11.4,.329,,.524,11.1,72.1,.381
48,48,2020-02-01,,CHO,W,114,90,117.1,92.4,97.4,.241,.322,.592,54.3,60.0,13.4,4.3,,.575,9.4,18.4,.161,,.482,16.1,86.0,.120
49,49,2020-02-03,@,LAC,L,105,108,104.6,107.5,100.4,.168,.389,.515,47.4,52.5,5.0,15.8,,.484,5.6,11.5,.137,,.530,11.3,88.9,.226
50,50,2020-02-04,@,LAL,L,102,129,106.7,135.0,95.6,.165,.297,.523,32.6,52.5,6.3,3.5,,.511,5.8,13.2,.099,,.659,12.7,63.6,.200
51,51,2020-02-06,@,POR,L,117,125,118.9,127.1,98.4,.304,.304,.561,43.8,61.0,9.1,5.5,,.500,3.7,16.3,.272,,.630,11.0,77.5,.098
52,52,2020-02-08,@,SAC,L,102,122,108.0,129.2,94.4,.222,.296,.574,51.3,56.1,7.4,7.8,,.549,13.6,20.5,.160,,.634,9.5,80.5,.151
53,53,2020-02-10,@,DEN,L,120,127,130.9,138.5,91.7,.294,.376,.625,49.3,80.5,7.6,2.2,,.576,9.4,24.3,.259,,.675,10.0,75.0,.238
