Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-02,,DEN,L,116,124,126.6,135.4,91.6,.305,.317,.624,42.0,74.4,7.6,5.0,,.598,8.8,22.0,.220,,.575,9.2,62.5,.276
36,36,2020-01-04,@,ATL,L,111,116,113.0,118.1,98.2,.402,.310,.542,49.4,66.7,8.1,8.0,,.471,9.7,26.5,.333,,.573,12.3,86.7,.268
37,37,2020-01-06,@,CHO,W,115,104,125.8,113.7,91.5,.157,.292,.604,53.1,66.0,8.7,9.8,,.584,9.5,28.6,.124,,.519,10.8,79.5,.247
38,38,2020-01-08,,MIA,L,108,122,109.1,123.2,99.0,.298,.321,.568,47.4,62.5,5.1,7.0,,.530,11.2,13.6,.226,,.630,10.7,91.2,.247
39,39,2020-01-10,@,CHI,W,116,105,123.7,111.9,93.8,.167,.357,.643,56.1,64.6,9.6,12.8,,.637,10.9,21.1,.107,,.575,14.7,86.4,.163
40,40,2020-01-13,,PHI,W,101,95,107.8,101.4,93.7,.360,.302,.507,49.0,72.7,6.4,10.7,,.442,8.3,24.5,.291,,.449,10.2,75.5,.169
41,41,2020-01-15,@,MIN,W,104,99,106.3,101.2,97.9,.141,.271,.576,50.0,61.4,7.2,5.0,,.559,14.2,16.7,.106,,.494,13.6,79.2,.136
42,42,2020-01-17,,MIN,W,116,114,116.3,114.3,99.8,.244,.293,.639,53.2,52.2,4.0,16.3,,.610,12.5,12.1,.195,,.551,11.8,84.1,.193
43,43,2020-01-19,@,DEN,W,115,107,121.0,112.5,95.1,.221,.337,.609,46.3,72.1,1.1,6.2,,.576,12.9,25.6,.186,,.483,8.1,69.2,.250
44,44,2020-01-20,@,UTA,L,88,118,89.5,120.0,98.3,.075,.280,.458,36.1,59.0,15.3,16.1,,.457,11.9,17.6,.032,,.609,18.5,65.6,.138
45,45,2020-01-22,@,PHO,W,112,87,116.0,90.1,96.5,.238,.238,.603,48.8,57.8,8.3,12.5,,.589,8.8,10.3,.155,,.381,12.0,80.9,.274
46,46,2020-01-24,@,GSW,W,129,118,129.2,118.2,99.8,.149,.322,.696,48.6,70.0,15.0,9.3,,.672,9.7,13.9,.138,,.604,17.8,81.6,.232
47,47,2020-01-26,@,POR,L,129,139,128.8,138.7,100.2,.226,.301,.631,41.9,64.6,5.0,3.6,,.586,5.5,16.2,.215,,.656,12.9,67.6,.233
48,48,2020-01-29,,CHI,W,115,106,113.5,104.6,91.8,.247,.303,.583,57.5,56.5,7.9,3.8,,.556,14.7,31.7,.180,,.565,16.4,84.6,.118
49,49,2020-02-01,,NYK,L,85,92,95.4,103.2,89.1,.276,.316,.499,37.4,65.6,4.5,1.8,,.474,11.4,8.5,.171,,.457,11.5,68.2,.207
50,50,2020-02-03,,DAL,L,103,112,109.8,119.4,93.8,.115,.354,.511,44.0,63.6,7.5,14.6,,.495,3.8,17.0,.083,,.523,11.1,72.7,.256
51,51,2020-02-05,@,TOR,L,118,119,120.8,121.8,97.7,.195,.476,.663,53.2,67.4,6.1,9.3,,.640,16.8,21.1,.159,,.570,9.4,82.9,.244
52,52,2020-02-07,,TOR,L,106,115,104.2,113.0,101.7,.256,.395,.554,54.7,66.7,4.9,10.0,,.512,17.3,26.2,.209,,.574,14.4,81.8,.159
53,53,2020-02-08,,NOP,L,117,124,112.2,118.9,104.3,.325,.313,.617,41.1,56.8,4.8,15.8,,.584,12.9,5.1,.241,,.542,12.4,68.6,.221
54,54,2020-02-10,,BRK,L,105,106,111.0,112.0,94.6,.120,.326,.542,43.0,62.2,7.4,6.0,,.527,5.8,13.3,.087,,.471,9.0,70.8,.276
55,55,2020-02-12,,MIL,W,118,111,114.8,108.0,102.8,.279,.314,.611,50.0,62.2,9.7,5.6,,.576,12.7,19.5,.221,,.478,14.3,76.6,.264
