Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
17,17,2019-11-30,@,SAC,L,97,100,36,87,.414,11,32,.344,14,21,.667,9,48,23,11,5,16,21,,37,96,.385,8,33,.242,18,21,.857,13,50,22,12,4,14,23
18,18,2019-12-03,,LAL,L,96,105,37,91,.407,6,29,.207,16,17,.941,7,35,26,9,4,11,25,,39,84,.464,7,24,.292,20,30,.667,14,56,24,8,5,16,23
19,19,2019-12-05,@,NYK,W,129,92,49,87,.563,21,39,.538,10,18,.556,9,48,38,8,5,13,19,,34,83,.410,9,34,.265,15,23,.652,5,33,23,9,7,14,16
20,20,2019-12-06,@,BOS,L,95,108,39,94,.415,5,30,.167,12,15,.800,12,41,18,5,4,12,15,,44,82,.537,13,35,.371,7,8,.875,4,37,21,5,5,15,23
21,21,2019-12-08,@,BRK,L,102,105,36,89,.404,18,42,.429,12,14,.857,7,37,25,4,5,12,23,,40,87,.460,7,28,.250,18,23,.783,10,48,25,5,1,11,15
22,22,2019-12-10,@,PHI,L,92,97,37,85,.435,7,27,.259,11,12,.917,5,38,29,12,9,13,14,,37,89,.416,12,36,.333,11,16,.688,12,49,24,9,3,15,15
23,23,2019-12-12,,POR,W,114,99,42,88,.477,18,36,.500,12,19,.632,15,48,25,6,2,10,13,,41,86,.477,9,30,.300,8,11,.727,7,35,22,4,7,8,16
24,24,2019-12-14,,OKC,W,110,102,43,85,.506,7,27,.259,17,23,.739,10,44,30,6,3,15,23,,38,81,.469,6,23,.261,20,23,.870,7,37,22,7,3,15,23
25,25,2019-12-15,,NYK,W,111,105,44,94,.468,10,28,.357,13,19,.684,17,48,27,5,6,9,9,,44,94,.468,8,32,.250,9,10,.900,14,47,20,9,2,11,19
26,26,2019-12-18,,ORL,W,113,104,40,84,.476,11,27,.407,22,25,.880,14,52,28,8,3,17,17,,37,87,.425,11,29,.379,19,21,.905,8,35,25,9,5,12,19
27,27,2019-12-20,,MIN,W,109,100,44,89,.494,10,28,.357,11,12,.917,10,44,27,9,5,15,22,,36,87,.414,10,42,.238,18,27,.667,16,46,20,8,8,14,15
28,28,2019-12-22,@,LAL,W,128,104,45,92,.489,11,32,.344,27,30,.900,17,44,31,13,2,8,19,,39,83,.470,10,29,.345,16,22,.727,18,45,18,7,9,19,25
29,29,2019-12-23,@,PHO,W,113,111,43,78,.551,15,28,.536,12,15,.800,6,39,31,10,1,21,24,,42,87,.483,13,37,.351,14,18,.778,9,38,29,10,0,17,19
30,30,2019-12-25,,NOP,L,100,112,37,92,.402,12,37,.324,14,18,.778,13,40,24,10,4,12,15,,41,90,.456,18,43,.419,12,12,1.000,14,52,23,9,5,18,14
31,31,2019-12-28,,MEM,W,119,110,45,93,.484,9,29,.310,20,27,.741,10,43,28,9,4,10,20,,41,84,.488,9,30,.300,19,25,.760,11,45,32,5,5,17,24
32,32,2019-12-29,,SAC,W,120,115,42,81,.519,8,29,.276,28,31,.903,10,37,23,6,4,12,18,,45,85,.529,13,34,.382,12,17,.706,9,35,32,5,4,12,26
33,33,2019-12-31,@,HOU,L,104,130,45,97,.464,8,25,.320,6,9,.667,14,39,25,7,5,16,22,,46,87,.529,16,34,.471,22,31,.710,13,43,20,6,7,15,17
34,34,2020-01-02,@,IND,W,124,116,46,87,.529,8,27,.296,24,27,.889,15,47,27,7,2,10,21,,43,82,.524,12,26,.462,18,25,.720,9,34,32,7,3,9,21
35,35,2020-01-04,@,WAS,L,114,128,40,87,.460,6,29,.207,28,34,.824,9,33,18,6,2,12,23,,50,91,.549,6,16,.375,22,27,.815,14,49,20,5,6,11,28
36,36,2020-01-06,@,ATL,W,123,115,47,92,.511,9,27,.333,20,27,.741,7,41,27,4,6,4,23,,35,77,.455,18,39,.462,27,32,.844,4,34,24,3,5,10,22
