Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-04,@,CLE,W,121,106,126.1,110.5,95.9,.271,.385,.563,55.3,55.8,6.3,7.3,,.521,9.3,35.3,.219,,.541,12.3,79.1,.165
36,36,2020-01-06,@,PHI,L,113,120,116.0,123.1,97.4,.348,.326,.550,52.8,42.5,3.1,4.7,,.517,10.5,29.8,.236,,.583,9.3,78.6,.167
37,37,2020-01-07,@,BRK,W,111,103,101.9,94.5,98.7,.315,.402,.530,49.5,50.0,10.1,4.9,,.473,12.5,16.3,.261,,.464,13.9,79.6,.122
38,38,2020-01-09,,HOU,W,113,92,114.9,93.5,98.4,.230,.368,.590,57.1,51.2,8.1,4.1,,.557,11.9,22.5,.184,,.444,12.8,84.3,.146
39,39,2020-01-11,,LAL,L,110,125,109.3,124.2,100.6,.185,.337,.553,40.7,53.5,6.0,9.0,,.516,6.6,10.6,.163,,.591,10.4,72.7,.081
40,40,2020-01-13,@,MIN,W,117,104,118.5,105.4,98.7,.317,.366,.626,58.0,61.0,4.1,10.7,,.573,13.8,20.0,.280,,.484,8.2,83.0,.176
41,41,2020-01-15,,TOR,L,121,130,115.6,124.2,104.7,.235,.494,.645,46.3,74.4,13.4,5.2,,.600,16.1,11.4,.224,,.700,16.4,84.4,.129
42,42,2020-01-17,,MIA,L,108,115,113.0,120.3,95.6,.214,.548,.587,43.8,78.4,4.2,10.4,,.548,9.8,13.3,.190,,.571,10.4,82.9,.226
43,43,2020-01-18,,POR,W,119,106,122.6,109.3,97.0,.434,.265,.602,54.5,58.1,5.2,6.8,,.560,10.8,30.0,.313,,.495,10.7,75.0,.176
44,44,2020-01-20,@,HOU,W,112,107,107.1,102.3,104.5,.283,.348,.541,52.2,35.0,7.7,11.5,,.500,10.4,17.1,.217,,.490,9.5,81.6,.124
45,45,2020-01-22,@,ORL,W,120,114,119.7,113.7,100.3,.303,.250,.697,48.0,47.8,10.0,12.3,,.664,14.8,0.0,.250,,.554,12.4,76.6,.130
46,46,2020-01-24,,ATL,W,140,111,135.5,107.4,103.3,.395,.291,.693,54.9,56.0,5.8,8.9,,.663,12.2,18.2,.302,,.516,9.8,79.6,.174
47,47,2020-01-25,@,MIN,W,113,104,113.2,104.2,99.8,.313,.300,.621,51.2,51.3,8.0,19.1,,.556,10.8,8.1,.300,,.511,11.7,85.1,.133
48,48,2020-01-27,,DAL,L,97,107,101.7,112.2,95.4,.221,.349,.514,46.2,67.6,2.1,8.3,,.465,7.8,12.0,.198,,.510,6.4,77.8,.061
49,49,2020-01-29,@,SAC,W,120,100,124.7,103.9,96.2,.227,.386,.620,53.6,72.7,9.4,9.6,,.585,11.8,26.3,.193,,.511,11.9,76.1,.077
50,50,2020-01-31,@,PHO,W,111,107,115.9,111.7,95.8,.227,.320,.520,50.6,61.9,13.6,7.7,,.469,10.1,34.1,.206,,.533,17.6,70.3,.342
51,51,2020-02-05,,CLE,W,109,103,108.3,102.3,100.6,.370,.321,.579,47.1,55.3,8.9,11.8,,.525,11.3,12.2,.296,,.545,16.8,79.5,.067
52,52,2020-02-07,,DET,W,108,101,121.9,114.0,88.6,.395,.303,.605,53.2,53.8,4.5,11.8,,.546,11.0,28.1,.329,,.489,8.5,70.2,.157
53,53,2020-02-09,,BOS,L,111,112,120.3,121.4,92.3,.337,.314,.562,45.4,35.9,3.3,6.3,,.517,9.2,23.5,.256,,.548,8.6,69.6,.238
54,54,2020-02-11,,SAS,L,106,114,107.8,115.9,98.3,.247,.365,.562,43.2,48.7,8.1,3.4,,.524,12.1,13.3,.200,,.530,10.3,80.6,.298
55,55,2020-02-13,@,NOP,W,123,118,118.8,113.9,103.6,.239,.293,.605,46.5,60.9,10.6,9.8,,.571,6.4,11.6,.196,,.570,14.8,81.4,.233
56,56,2020-02-21,,DEN,W,113,101,118.7,106.1,95.2,.310,.299,.571,53.0,47.5,12.6,6.0,,.511,10.8,31.1,.276,,.519,17.9,78.9,.273
57,57,2020-02-23,,SAS,W,131,103,127.4,100.1,102.9,.276,.253,.671,55.7,56.0,6.8,10.8,,.632,11.0,17.1,.241,,.422,7.5,77.4,.155
58,58,2020-02-25,@,CHI,W,124,122,130.3,128.2,95.2,.461,.395,.678,48.7,59.5,8.4,10.6,,.645,10.7,21.2,.342,,.598,9.8,69.8,.062
59,59,2020-02-27,,SAC,W,112,108,118.5,114.3,94.5,.345,.310,.579,45.1,48.8,6.3,7.1,,.542,8.5,23.3,.250,,.516,13.4,69.2,.154
60,60,2020-02-28,@,MIL,L,86,133,80.6,124.6,106.8,.220,.385,.431,35.3,42.4,7.5,5.5,,.396,12.3,8.8,.154,,.605,13.8,68.9,.120
61,61,2020-03-03,,LAC,L,94,109,98.3,114.0,95.6,.321,.346,.508,51.2,47.1,7.3,14.6,,.475,12.3,18.6,.210,,.518,8.6,85.4,.262
62,62,2020-03-04,@,DET,W,114,107,119.0,111.7,95.8,.227,.320,.691,47.8,54.3,13.6,18.6,,.680,14.5,6.9,.160,,.570,15.5,77.5,.105
63,63,2020-03-06,@,NYK,W,126,103,130.4,106.6,96.6,.260,.323,.589,44.2,55.3,8.3,9.0,,.552,3.6,22.2,.208,,.473,10.6,68.3,.187
64,64,2020-03-08,@,BOS,W,105,104,103.7,102.7,101.3,.430,.316,.559,45.9,45.7,8.9,12.7,,.506,14.6,10.3,.316,,.484,11.5,76.1,.163
