Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
14,14,2019-11-20,@,LAC,L,104,107,41,104,.394,12,45,.267,10,14,.714,18,53,26,11,2,17,22,,39,93,.419,17,45,.378,12,16,.750,14,53,26,12,9,23,18
15,15,2019-11-22,@,DEN,L,92,96,33,81,.407,7,27,.259,19,23,.826,5,40,21,12,6,11,19,,39,88,.443,7,28,.250,11,13,.846,11,48,24,7,5,17,17
16,16,2019-11-25,,SAC,W,103,102,38,85,.447,7,30,.233,20,23,.870,11,38,20,10,4,11,16,,37,79,.468,18,47,.383,10,15,.667,8,36,28,3,8,14,18
17,17,2019-11-27,,BRK,W,121,110,43,97,.443,13,34,.382,22,24,.917,19,55,23,10,5,14,17,,40,90,.444,21,56,.375,9,19,.474,11,38,32,5,6,15,22
18,18,2019-11-29,@,BRK,L,107,112,41,93,.441,9,28,.321,16,21,.762,16,48,16,11,7,19,14,,43,93,.462,17,41,.415,9,13,.692,13,49,30,9,6,18,24
19,19,2019-12-01,@,NYK,W,113,104,41,93,.441,15,41,.366,16,22,.727,16,44,25,5,7,13,28,,35,76,.461,8,26,.308,26,37,.703,8,39,15,7,6,14,25
20,20,2019-12-04,,MIA,W,112,93,35,79,.443,16,41,.390,26,32,.813,10,46,21,8,8,10,20,,34,77,.442,14,38,.368,11,17,.647,8,40,20,7,2,18,25
21,21,2019-12-06,,DEN,W,108,95,44,82,.537,13,35,.371,7,8,.875,4,37,21,5,5,15,23,,39,94,.415,5,30,.167,12,15,.800,12,41,18,5,4,12,15
22,22,2019-12-09,,CLE,W,110,88,45,78,.577,15,27,.556,5,8,.625,5,39,22,8,9,18,19,,36,91,.396,7,31,.226,9,19,.474,18,45,18,8,2,18,11
23,23,2019-12-11,@,IND,L,117,122,43,87,.494,14,36,.389,17,22,.773,8,44,25,6,4,15,27,,41,85,.482,10,25,.400,30,36,.833,5,36,27,11,4,10,18
24,24,2019-12-12,,PHI,L,109,115,42,91,.462,11,31,.355,14,17,.824,9,33,24,4,7,6,25,,41,82,.500,14,28,.500,19,23,.826,8,45,27,4,8,11,19
25,25,2019-12-18,@,DAL,W,109,103,35,86,.407,12,38,.316,27,30,.900,14,54,13,3,4,15,21,,34,87,.391,15,43,.349,20,25,.800,10,42,23,7,10,7,20
26,26,2019-12-20,,DET,W,114,93,45,86,.523,9,27,.333,15,21,.714,13,51,24,13,9,20,19,,34,85,.400,11,31,.355,14,19,.737,11,36,21,13,2,24,16
27,27,2019-12-22,,CHO,W,119,93,46,88,.523,14,32,.438,13,16,.813,10,57,25,2,9,11,24,,33,82,.402,10,34,.294,17,23,.739,2,27,26,3,5,3,17
