Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-04,,CHO,L,120,123,121.9,124.9,89.2,.130,.500,.568,43.6,59.6,7.1,6.7,,.545,8.6,27.5,.110,,.559,14.7,62.8,.329
36,36,2020-01-06,,CHI,W,118,110,127.8,119.2,92.3,.226,.488,.639,48.9,56.8,5.4,9.0,,.619,13.2,28.2,.167,,.515,7.2,65.3,.092
37,37,2020-01-08,,DEN,L,106,107,113.2,114.3,93.6,.312,.455,.605,50.0,69.2,8.5,9.8,,.584,12.9,17.1,.208,,.535,11.3,78.0,.188
38,38,2020-01-10,,LAL,L,114,129,116.0,131.3,98.3,.385,.396,.508,49.0,48.7,4.1,4.6,,.464,7.4,31.5,.260,,.584,6.4,71.4,.281
39,39,2020-01-11,,PHI,W,109,91,118.4,98.9,92.0,.342,.342,.600,55.7,55.0,4.3,13.1,,.576,14.2,27.5,.228,,.423,3.7,75.4,.082
40,40,2020-01-14,@,GSW,W,124,97,128.9,100.8,96.2,.219,.385,.589,59.6,46.9,5.2,3.6,,.578,6.2,34.1,.135,,.500,13.1,84.4,.115
41,41,2020-01-15,@,SAC,W,127,123,128.1,124.0,99.2,.261,.435,.619,52.8,51.1,4.0,3.2,,.582,9.7,29.5,.217,,.583,7.1,75.6,.115
42,42,2020-01-17,,POR,W,120,112,123.5,115.3,97.2,.315,.528,.592,51.8,48.7,6.2,7.3,,.551,11.4,28.9,.247,,.571,11.2,78.9,.176
43,43,2020-01-21,,LAC,L,107,110,109.0,112.1,98.1,.264,.473,.527,46.2,59.0,7.1,13.6,,.495,10.6,24.5,.187,,.433,8.2,64.9,.268
44,44,2020-01-23,@,POR,W,133,125,137.7,129.4,96.6,.258,.505,.642,48.8,56.3,5.2,13.5,,.634,7.2,27.3,.161,,.621,10.9,72.5,.132
45,45,2020-01-25,@,UTA,L,107,112,107.8,112.9,99.2,.134,.423,.521,44.9,45.2,6.0,6.3,,.515,8.1,19.2,.072,,.522,11.4,73.9,.187
46,46,2020-01-27,@,OKC,W,107,97,112.2,101.7,95.4,.091,.515,.520,53.8,51.2,3.1,5.4,,.510,6.4,22.2,.061,,.465,7.8,88.0,.198
47,47,2020-01-28,,PHO,L,104,133,106.7,136.4,97.5,.325,.398,.548,45.8,51.4,6.2,0.0,,.488,13.7,20.5,.277,,.663,10.4,75.8,.221
48,48,2020-01-31,@,HOU,L,121,128,118.1,124.9,102.5,.300,.400,.594,58.4,67.4,2.0,17.0,,.556,14.3,31.8,.233,,.566,5.3,84.4,.173
49,49,2020-02-01,,ATL,W,123,100,124.1,100.9,99.1,.170,.415,.609,51.5,59.1,6.1,13.8,,.574,8.2,20.0,.160,,.462,9.9,81.1,.176
50,50,2020-02-03,@,IND,W,112,103,119.4,109.8,93.8,.267,.523,.583,56.0,55.6,3.2,3.2,,.523,11.1,27.3,.256,,.495,3.8,83.0,.083
51,51,2020-02-05,,MEM,L,107,121,110.3,124.7,97.0,.255,.457,.512,44.7,55.9,5.2,9.4,,.452,7.9,22.2,.234,,.596,9.3,75.0,.169
52,52,2020-02-07,@,WAS,L,118,119,121.4,122.5,97.2,.231,.440,.589,55.7,64.3,7.2,3.8,,.549,11.5,32.6,.198,,.606,12.0,81.0,.111
53,53,2020-02-08,@,CHO,W,116,100,129.7,111.8,89.4,.126,.402,.632,54.1,65.9,5.6,11.8,,.603,9.8,28.9,.126,,.500,9.5,74.5,.149
54,54,2020-02-10,,UTA,L,119,123,122.5,126.6,97.1,.373,.518,.616,36.6,61.5,8.2,7.0,,.560,6.8,10.3,.313,,.686,19.4,68.8,.205
55,55,2020-02-12,,SAC,W,130,111,128.6,109.8,101.1,.247,.471,.690,54.0,70.8,1.0,11.7,,.665,10.5,9.1,.200,,.475,4.4,81.5,.172
56,56,2020-02-21,@,ORL,W,122,106,121.6,105.7,100.3,.310,.452,.639,51.0,60.5,6.0,11.5,,.601,13.6,20.0,.250,,.438,5.9,72.4,.144
57,57,2020-02-22,@,ATL,L,107,111,104.1,108.0,102.8,.213,.494,.550,47.5,57.5,4.9,16.4,,.528,14.1,20.0,.146,,.480,8.4,74.5,.173
58,58,2020-02-24,,MIN,W,139,123,126.3,111.8,110.0,.277,.436,.613,56.3,54.9,6.4,5.7,,.584,9.6,28.6,.208,,.521,9.1,85.1,.253
59,59,2020-02-26,@,SAS,W,109,103,105.1,99.3,103.7,.349,.523,.549,43.9,69.4,10.6,15.3,,.517,13.1,10.6,.233,,.484,13.0,74.5,.152
60,60,2020-02-28,@,MIA,L,118,126,122.0,130.3,96.7,.226,.595,.639,46.7,62.5,0.0,6.8,,.601,10.6,10.5,.202,,.627,8.7,83.8,.342
61,61,2020-03-01,@,MIN,W,111,91,104.6,85.7,106.2,.202,.426,.542,49.6,63.6,9.4,12.3,,.527,12.0,12.2,.128,,.429,11.0,78.1,.061
62,62,2020-03-02,@,CHI,L,107,109,107.9,109.9,99.1,.238,.500,.577,51.2,65.0,9.1,8.6,,.548,14.7,23.1,.179,,.521,12.1,74.5,.117
63,63,2020-03-04,,NOP,W,127,123,111.6,108.0,103.1,.253,.526,.602,48.5,68.2,5.3,19.1,,.579,13.2,14.0,.179,,.513,10.5,74.1,.053
64,64,2020-03-06,,MEM,W,121,96,123.1,97.7,98.3,.179,.495,.590,50.5,66.7,11.2,16.7,,.568,8.9,25.5,.137,,.518,17.5,79.5,.107
65,65,2020-03-08,,IND,L,109,112,109.4,112.4,99.6,.275,.473,.534,47.2,48.7,7.0,7.7,,.505,8.9,18.0,.187,,.568,9.4,84.6,.136
66,66,2020-03-10,@,SAS,L,109,119,108.7,118.7,100.3,.120,.478,.563,51.2,54.8,8.0,5.3,,.549,12.6,17.1,.087,,.601,10.3,85.4,.135
67,67,2020-03-11,,DEN,W,113,97,115.8,99.4,97.6,.250,.380,.553,56.5,54.8,9.2,4.5,,.522,8.9,26.0,.185,,.554,14.8,92.9,.060
