Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-03,,MIA,W,105,85,110.2,89.2,95.3,.358,.432,.560,47.3,75.8,11.5,9.3,,.488,9.6,15.2,.321,,.419,16.6,78.7,.225
36,36,2020-01-04,,UTA,L,96,109,105.7,120.1,90.8,.141,.435,.532,47.4,55.3,6.6,9.4,,.512,10.0,19.6,.106,,.538,7.5,72.5,.097
37,37,2020-01-06,,BRK,W,101,89,100.2,88.3,100.7,.383,.321,.534,56.6,60.0,7.9,6.1,,.481,16.0,24.4,.284,,.385,10.3,80.3,.156
38,38,2020-01-08,,WAS,W,123,89,119.3,86.3,103.1,.391,.310,.603,56.0,55.8,17.5,4.9,,.552,13.6,30.2,.310,,.464,19.9,79.2,.131
39,39,2020-01-10,@,PHO,L,94,98,99.6,103.8,94.4,.270,.371,.472,52.7,45.5,9.5,11.8,,.421,12.3,28.6,.213,,.475,13.4,79.5,.291
40,40,2020-01-13,@,SAC,W,114,112,115.3,113.2,98.9,.326,.315,.542,51.1,42.5,6.1,8.9,,.484,7.1,23.1,.272,,.586,11.6,89.5,.115
41,41,2020-01-15,@,LAL,W,119,118,115.0,114.0,103.5,.309,.277,.557,50.0,51.2,9.7,3.4,,.511,10.9,27.1,.245,,.572,13.6,72.9,.072
42,42,2020-01-16,@,LAC,L,95,122,94.2,121.0,100.8,.174,.457,.480,41.6,66.7,4.0,6.3,,.467,8.3,10.9,.098,,.568,8.0,78.3,.147
43,43,2020-01-18,@,GSW,L,95,109,96.9,111.2,98.0,.151,.360,.518,51.1,53.8,7.1,9.3,,.506,14.1,19.6,.093,,.521,9.2,84.1,.117
44,44,2020-01-20,@,CHO,W,106,83,118.8,93.0,89.2,.098,.304,.552,54.7,56.8,10.1,9.3,,.554,8.6,33.3,.043,,.447,17.5,78.0,.197
45,45,2020-01-22,,OKC,L,114,120,113.7,119.7,100.3,.174,.380,.576,52.0,59.1,9.0,5.3,,.554,12.4,23.4,.130,,.664,14.8,100.0,.250
46,46,2020-01-24,,BOS,L,98,109,102.3,113.8,95.8,.211,.411,.498,51.1,50.0,5.2,2.0,,.467,12.5,27.1,.156,,.547,12.2,78.6,.174
47,47,2020-01-26,,LAC,L,97,112,102.3,118.1,94.8,.337,.337,.445,45.4,79.4,9.5,14.3,,.395,5.2,28.1,.232,,.551,15.6,70.0,.316
48,48,2020-01-27,@,MIA,L,92,113,102.3,125.6,90.0,.213,.416,.472,50.0,69.7,7.8,11.8,,.433,4.9,22.4,.169,,.620,10.4,90.9,.190
49,49,2020-02-01,,MIA,L,89,102,99.1,113.5,89.8,.205,.398,.492,44.8,63.6,5.6,11.4,,.452,9.0,15.6,.169,,.526,12.8,76.2,.273
50,50,2020-02-03,@,CHO,W,112,100,126.7,113.1,88.4,.213,.425,.640,44.6,81.4,7.9,5.2,,.638,9.3,20.5,.125,,.511,11.2,65.9,.101
51,51,2020-02-05,@,BOS,L,100,116,104.2,120.9,95.9,.400,.413,.567,48.8,62.5,10.4,9.5,,.513,16.2,20.5,.307,,.610,11.4,83.3,.128
