Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
35,35,2020-01-04,,OKC,L,106,121,110.5,126.1,95.9,.200,.353,.573,44.7,48.7,4.2,0.0,,.541,12.3,20.9,.165,,.521,9.3,64.7,.219
36,36,2020-01-05,,MIN,L,103,118,103.8,119.0,99.2,.226,.298,.558,50.6,37.5,6.0,3.5,,.524,17.8,29.3,.179,,.568,13.7,69.6,.105
37,37,2020-01-07,,DET,L,113,115,117.8,119.9,95.9,.188,.365,.614,53.5,69.0,7.3,6.9,,.576,14.8,26.8,.176,,.533,8.2,77.8,.198
38,38,2020-01-09,@,DET,W,115,112,115.7,112.7,90.0,.220,.220,.576,45.9,50.0,9.1,6.4,,.555,12.3,27.0,.154,,.520,12.5,60.4,.102
39,39,2020-01-11,@,DEN,W,111,103,116.7,108.3,95.1,.146,.416,.586,56.7,50.0,5.3,1.8,,.562,12.9,27.9,.124,,.474,4.6,79.6,.137
40,40,2020-01-13,@,LAL,L,99,128,99.6,128.7,99.4,.282,.294,.518,47.1,55.3,4.0,1.7,,.488,16.6,22.7,.188,,.608,8.2,73.2,.239
41,41,2020-01-14,@,LAC,L,103,128,103.5,128.6,99.5,.165,.407,.528,43.0,65.8,5.0,10.7,,.495,11.8,17.0,.143,,.601,9.6,69.6,.160
42,42,2020-01-17,@,MEM,L,109,113,108.0,111.9,100.9,.283,.391,.527,53.2,43.9,5.9,3.3,,.495,12.7,30.2,.196,,.556,10.9,82.9,.157
43,43,2020-01-18,@,CHI,L,116,118,115.2,117.2,100.7,.315,.397,.698,58.1,67.5,5.0,8.1,,.651,24.5,24.1,.288,,.603,11.3,87.9,.149
44,44,2020-01-20,,NYK,L,86,106,92.1,113.5,93.4,.181,.351,.424,52.0,46.9,5.4,6.5,,.399,9.0,27.6,.117,,.535,9.8,84.1,.176
45,45,2020-01-23,,WAS,L,112,124,116.8,129.3,95.9,.177,.344,.541,46.8,54.5,7.3,2.0,,.516,7.2,22.7,.135,,.647,9.7,78.8,.165
46,46,2020-01-25,,CHI,L,106,118,110.0,122.4,96.4,.131,.357,.597,54.4,71.4,5.2,1.9,,.577,19.1,27.5,.107,,.588,8.6,82.1,.212
47,47,2020-01-27,@,DET,W,115,100,116.6,101.4,98.6,.135,.250,.565,54.9,52.1,9.1,12.2,,.547,11.3,28.2,.104,,.524,15.7,79.1,.143
48,48,2020-01-28,,NOP,L,111,125,109.0,122.7,101.9,.186,.351,.529,52.9,59.5,6.9,3.7,,.490,9.5,29.2,.165,,.608,14.0,82.1,.205
49,49,2020-01-30,,TOR,L,109,115,110.2,116.2,98.9,.156,.400,.567,58.4,54.8,7.1,5.8,,.539,17.9,34.9,.133,,.560,11.9,80.4,.250
50,50,2020-02-01,,GSW,L,112,131,113.3,132.5,98.9,.147,.463,.554,51.1,63.4,8.1,5.5,,.516,12.9,27.7,.147,,.633,10.1,76.7,.189
51,51,2020-02-03,,NYK,L,134,139,124.1,128.7,97.8,.196,.380,.671,42.5,65.4,5.6,3.9,,.663,12.3,12.8,.130,,.608,9.7,70.7,.147
52,52,2020-02-05,@,OKC,L,103,109,102.3,108.3,100.6,.124,.427,.549,52.9,75.6,4.0,3.6,,.545,16.8,20.5,.067,,.525,11.3,87.8,.296
53,53,2020-02-09,,LAC,L,92,133,90.6,131.0,101.6,.232,.347,.439,46.4,62.9,8.9,1.8,,.405,13.3,27.6,.158,,.634,9.8,74.4,.161
54,54,2020-02-12,,ATL,W,127,105,124.5,103.0,102.0,.266,.298,.605,59.1,52.1,7.8,12.0,,.564,13.9,37.0,.223,,.506,15.2,80.9,.238
55,55,2020-02-21,@,WAS,W,113,108,109.6,104.8,103.1,.309,.333,.614,50.0,44.2,2.9,8.7,,.599,18.6,25.0,.198,,.429,8.7,68.5,.160
56,56,2020-02-22,@,MIA,L,105,124,107.2,126.5,98.0,.278,.456,.592,58.0,76.3,8.2,5.1,,.563,21.3,30.6,.203,,.690,14.6,87.9,.190
57,57,2020-02-24,,MIA,W,125,119,116.7,111.1,97.0,.351,.381,.558,52.0,58.1,7.5,11.1,,.515,9.7,24.5,.258,,.542,10.3,81.6,.156
58,58,2020-02-26,,PHI,W,108,94,117.0,101.8,92.3,.218,.308,.632,60.8,58.5,5.4,7.8,,.596,17.4,28.1,.192,,.478,7.8,83.0,.101
59,59,2020-02-28,@,NOP,L,104,116,105.2,117.4,98.8,.126,.326,.519,41.0,62.8,7.1,3.1,,.511,12.3,21.3,.074,,.597,14.5,66.7,.125
60,60,2020-02-29,,IND,L,104,113,106.8,116.1,97.4,.235,.259,.554,48.6,73.2,9.2,4.7,,.512,12.2,16.7,.200,,.586,12.2,78.9,.126
61,61,2020-03-02,,UTA,L,113,126,120.9,134.8,93.5,.198,.451,.571,43.4,66.7,10.7,2.4,,.555,5.7,22.0,.132,,.687,14.4,75.8,.145
62,62,2020-03-04,,BOS,L,106,112,114.4,120.9,92.7,.225,.427,.542,50.5,61.5,6.5,3.6,,.511,10.9,32.1,.169,,.529,10.1,71.7,.244
63,63,2020-03-07,,DEN,W,104,102,110.8,108.6,93.9,.158,.368,.640,54.2,76.2,8.5,3.8,,.632,20.5,25.0,.105,,.582,16.1,77.5,.035
64,64,2020-03-08,,SAS,W,132,129,114.8,112.2,104.1,.479,.362,.580,57.7,60.5,3.5,5.6,,.527,13.7,26.9,.351,,.490,7.3,88.5,.337
65,65,2020-03-10,@,CHI,L,103,108,106.7,111.9,96.5,.288,.300,.571,43.2,72.5,9.3,10.0,,.538,16.6,22.0,.213,,.571,18.8,65.0,.143
