Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2019-10-23,,CHI,W,126,125,45,88,.511,23,44,.523,13,16,.813,9,41,28,3,4,19,18,,49,105,.467,9,30,.300,18,22,.818,20,49,25,11,4,10,20
2,2,2019-10-25,,MIN,L,99,121,37,84,.440,12,29,.414,13,26,.500,9,42,26,6,5,19,29,,43,91,.473,12,38,.316,23,31,.742,13,52,30,11,6,15,21
3,3,2019-10-27,@,LAL,L,101,120,35,91,.385,10,35,.286,21,23,.913,13,45,19,7,4,14,20,,49,93,.527,11,31,.355,11,14,.786,10,47,30,7,8,13,22
4,4,2019-10-28,@,LAC,L,96,111,36,83,.434,14,39,.359,10,14,.714,9,38,24,5,3,21,23,,40,83,.482,12,33,.364,19,21,.905,9,44,23,11,8,21,24
5,5,2019-10-30,@,SAC,W,118,111,46,84,.548,16,32,.500,10,14,.714,10,46,30,8,3,20,17,,44,96,.458,14,46,.304,9,12,.750,10,39,26,11,5,15,19
6,6,2019-11-02,@,GSW,W,93,87,36,85,.424,5,29,.172,16,23,.696,16,48,18,6,1,12,15,,34,77,.442,9,28,.321,10,13,.769,5,40,23,5,5,18,22
7,7,2019-11-05,,IND,W,122,120,42,88,.477,10,31,.323,28,42,.667,10,37,22,7,4,13,17,,51,94,.543,12,30,.400,6,7,.857,7,43,27,5,7,18,34
8,8,2019-11-07,,BOS,L,87,108,33,86,.384,6,31,.194,15,21,.714,9,49,21,7,9,20,19,,40,93,.430,10,33,.303,18,23,.783,11,52,29,13,5,12,19
9,9,2019-11-09,,NOP,L,110,115,36,88,.409,12,35,.343,26,34,.765,13,42,27,10,2,21,27,,40,75,.533,14,33,.424,21,30,.700,9,45,25,13,6,26,28
10,10,2019-11-10,@,PHI,L,106,114,38,84,.452,14,33,.424,16,22,.727,6,31,22,9,1,13,19,,46,84,.548,10,28,.357,12,16,.750,10,49,29,9,5,20,16
